session_code,id_in_session,participant_code,channel,nickname,body,timestamp
m7xcm95f,23,08vr2i2p,9-live_bargaining-607,B2,nice,1715862262.0305078
m7xcm95f,1,xhpv93ls,9-live_bargaining-602,B1,"B2, you get just 1 less",1715862262.9357913
m7xcm95f,31,clb9mrb7,9-live_bargaining-612,A,it's not necessary to get more honestly,1715862263.566195
m7xcm95f,11,l4gotjl7,9-live_bargaining-603,B2,wtf,1715862263.9972718
m7xcm95f,3,6nh54ceg,9-live_bargaining-602,A,ok let's go for 2,1715862267.7163122
m7xcm95f,7,2xw6wott,9-live_bargaining-604,B1,oh nice,1715862270.8930588
m7xcm95f,18,nlkaxz3o,9-live_bargaining-605,B2,hahahhaa A same,1715862270.988527
m7xcm95f,21,fns79vh4,9-live_bargaining-608,B1,soon we have to say goodbye,1715862271.791267
m7xcm95f,4,uz2kh32u,9-live_bargaining-601,B1,the sound is actually familiar but i struggle to understand them for real,1715862275.2448153
m7xcm95f,19,la48qhop,9-live_bargaining-608,A,ohh no,1715862276.062272
m7xcm95f,13,g0slo89x,9-live_bargaining-606,A,"pleasure doing business boys, see you on the other side",1715862277.312599
m7xcm95f,17,1lilrmry,9-live_bargaining-605,A,oh u were there?,1715862278.6414733
m7xcm95f,21,fns79vh4,9-live_bargaining-608,B1,was nice playing with you,1715862280.0550098
m7xcm95f,5,sfscz3mv,9-live_bargaining-601,B2,same,1715862280.542648
m7xcm95f,32,5kr8656h,9-live_bargaining-612,B2,true,1715862281.4278939
m7xcm95f,18,nlkaxz3o,9-live_bargaining-605,B2,normal,1715862281.54684
m7xcm95f,33,ltuj7l8u,9-live_bargaining-612,B1,no need for greed,1715862282.5631418
m7xcm95f,4,uz2kh32u,9-live_bargaining-601,B1,i have to listen really closely,1715862283.0605226
m7xcm95f,18,nlkaxz3o,9-live_bargaining-605,B2,boring,1715862283.234733
m7xcm95f,19,la48qhop,9-live_bargaining-608,A,was nice talking to you,1715862283.4699192
m7xcm95f,3,6nh54ceg,9-live_bargaining-602,A,4,1715862284.164649
m7xcm95f,25,hjneoci2,9-live_bargaining-610,A,thank you guys,1715862286.8437057
m7xcm95f,19,la48qhop,9-live_bargaining-608,A,":,(",1715862287.9656146
m7xcm95f,1,xhpv93ls,9-live_bargaining-602,B1,thanks,1715862288.4298763
m7xcm95f,4,uz2kh32u,9-live_bargaining-601,B1,and even then... its hard,1715862288.8759482
m7xcm95f,14,196u6lli,9-live_bargaining-606,B2,bye,1715862290.5788312
m7xcm95f,17,1lilrmry,9-live_bargaining-605,A,gl guys,1715862291.1214783
m7xcm95f,4,uz2kh32u,9-live_bargaining-614,B1,hi,1715862318.7458928
m7xcm95f,3,6nh54ceg,9-live_bargaining-613,B2,hi,1715862319.900577
m7xcm95f,13,g0slo89x,9-live_bargaining-618,A,"BAZZAR OF PLAYER ## IS OPEN, VOTE ID 1 = EQUAL SPLIT = RELAX AND GET PAYED OLNY SATISFIED CUTOMERS TILL NOW 3/3 SUCCESS RATE",1715862322.0852745
m7xcm95f,13,g0slo89x,9-live_bargaining-618,A,"BAZZAR OF PLAYER ## IS OPEN, VOTE ID 1 = EQUAL SPLIT = RELAX AND GET PAYED OLNY SATISFIED CUTOMERS TILL NOW 3/3 SUCCESS RATE",1715862322.7735941
m7xcm95f,10,kn00nazp,9-live_bargaining-616,A,Again 34 33 33,1715862322.836392
m7xcm95f,6,yfbqk3u0,9-live_bargaining-613,A,hi,1715862322.9117184
m7xcm95f,1,xhpv93ls,9-live_bargaining-614,A,henlo,1715862324.0641158
m7xcm95f,7,2xw6wott,9-live_bargaining-616,B1,deal,1715862325.8791938
m7xcm95f,17,1lilrmry,9-live_bargaining-618,B2,LGTM,1715862327.9741437
m7xcm95f,12,6e0212tp,9-live_bargaining-615,A,"Same thing again, 34, 33, 33?",1715862328.9698837
m7xcm95f,25,hjneoci2,9-live_bargaining-622,A,no 33 please,1715862330.0089169
m7xcm95f,11,l4gotjl7,9-live_bargaining-616,B2,wooo so fast,1715862330.977755
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,hi,1715862332.0342724
m7xcm95f,36,5zlvsjpa,9-live_bargaining-623,B2,i was faster :3,1715862332.0748334
m7xcm95f,10,kn00nazp,9-live_bargaining-616,A,Choose 1?,1715862332.7477396
m7xcm95f,8,f6i1zolp,9-live_bargaining-615,B1,deal,1715862333.7499578
m7xcm95f,7,2xw6wott,9-live_bargaining-616,B1,choose 1,1715862333.9881291
m7xcm95f,19,la48qhop,9-live_bargaining-620,B1,lets do a compromise,1715862335.120166
m7xcm95f,5,sfscz3mv,9-live_bargaining-614,B2,lets stick with 1 since its fair,1715862338.4729621
m7xcm95f,22,1r7pqbse,9-live_bargaining-620,B2,1,1715862340.4137495
m7xcm95f,32,5kr8656h,9-live_bargaining-623,A,hahahaha,1715862340.6499395
m7xcm95f,11,l4gotjl7,9-live_bargaining-616,B2,yes,1715862341.506525
m7xcm95f,7,2xw6wott,9-live_bargaining-616,B1,lets go for a chat,1715862344.3160396
m7xcm95f,33,ltuj7l8u,9-live_bargaining-623,B1,hahaha,1715862345.1006906
m7xcm95f,3,6nh54ceg,9-live_bargaining-613,B2,fair 1,1715862345.7641506
m7xcm95f,19,la48qhop,9-live_bargaining-620,B1,36 32 32,1715862346.160632
m7xcm95f,9,d4lo3zf6,9-live_bargaining-615,B2,bombo,1715862346.735817
m7xcm95f,4,uz2kh32u,9-live_bargaining-614,B1,I am fine with 1,1715862347.690286
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,well that was fast,1715862348.3063467
m7xcm95f,33,ltuj7l8u,9-live_bargaining-623,B1,lets go with 1 then,1715862352.1966186
m7xcm95f,6,yfbqk3u0,9-live_bargaining-613,A,ah,1715862352.875689
m7xcm95f,27,lv2l10fd,9-live_bargaining-621,B2,come on A,1715862352.9798846
m7xcm95f,19,la48qhop,9-live_bargaining-620,B1,yeah perfect hahha,1715862354.9756668
m7xcm95f,24,j5qn3qbk,9-live_bargaining-619,B2,do you guys agree?,1715862356.272597
m7xcm95f,26,qvoffcsq,9-live_bargaining-621,B1,unfair,1715862356.3974886
m7xcm95f,3,6nh54ceg,9-live_bargaining-613,B2,i think we already agreed,1715862358.3545933
m7xcm95f,32,5kr8656h,9-live_bargaining-623,A,done,1715862358.4008203
m7xcm95f,7,2xw6wott,9-live_bargaining-616,B1,all the same huh,1715862359.4675558
m7xcm95f,10,kn00nazp,9-live_bargaining-616,A,Yeah the experiment looks not meaningful,1715862363.1460202
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,nice,1715862364.1691678
m7xcm95f,18,nlkaxz3o,9-live_bargaining-617,A,you gotta gimme more guys,1715862368.7071786
m7xcm95f,31,clb9mrb7,9-live_bargaining-624,A,hello :),1715862370.9417374
m7xcm95f,22,1r7pqbse,9-live_bargaining-620,B2,ok,1715862371.0432274
m7xcm95f,21,fns79vh4,9-live_bargaining-619,A,that was easy,1715862371.1632228
m7xcm95f,11,l4gotjl7,9-live_bargaining-616,B2,yeah right,1715862371.279247
m7xcm95f,24,j5qn3qbk,9-live_bargaining-619,B2,nice,1715862371.7201085
m7xcm95f,20,6nwz387q,9-live_bargaining-619,B1,si,1715862371.8298805
m7xcm95f,17,1lilrmry,9-live_bargaining-618,B2,and now the 4min wait ,1715862374.2024102
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,its not always that easy with the A's ,1715862374.4411252
m7xcm95f,10,kn00nazp,9-live_bargaining-616,A,The payment is low,1715862375.1133637
m7xcm95f,24,j5qn3qbk,9-live_bargaining-619,B2,yeah haha,1715862376.0797389
m7xcm95f,1,xhpv93ls,9-live_bargaining-614,A,"that's so boring, it's what I've been getting for the past 3 rounds xD",1715862377.4446328
m7xcm95f,11,l4gotjl7,9-live_bargaining-616,B2,we shoud add some drama,1715862377.5751705
m7xcm95f,17,1lilrmry,9-live_bargaining-618,B2,(time for a nap),1715862381.4576921
m7xcm95f,10,kn00nazp,9-live_bargaining-616,A,if there are 1000 francs,1715862381.7135344
m7xcm95f,19,la48qhop,9-live_bargaining-620,B1,ok lets wait 4 minutes then hahaha,1715862382.3178165
m7xcm95f,7,2xw6wott,9-live_bargaining-616,B1,no like my imagination,1715862382.3543787
m7xcm95f,4,uz2kh32u,9-live_bargaining-614,B1,same :),1715862383.8789136
m7xcm95f,30,iowjjdnx,9-live_bargaining-621,A,Your average does not fall that much compared to 0 points,1715862384.6952376
m7xcm95f,22,1r7pqbse,9-live_bargaining-620,B2,hhhhh,1715862385.6742175
m7xcm95f,3,6nh54ceg,9-live_bargaining-613,B2,let's wait,1715862385.7964706
m7xcm95f,10,kn00nazp,9-live_bargaining-616,A,I will battle on that,1715862387.4165184
m7xcm95f,12,6e0212tp,9-live_bargaining-615,A,feel sleepy...,1715862388.5028844
m7xcm95f,6,yfbqk3u0,9-live_bargaining-613,A,what are you guys study ,1715862388.7944517
m7xcm95f,11,l4gotjl7,9-live_bargaining-616,B2,"like, I HAVE CHILD TO RAISE PLEASE GIVE ME %= POINTS",1715862390.11856
m7xcm95f,23,08vr2i2p,9-live_bargaining-620,A,thanks for your acceptance,1715862390.825757
m7xcm95f,14,196u6lli,9-live_bargaining-617,B1,lets be fair and chill for the remaining 3 mins,1715862391.0617383
m7xcm95f,24,j5qn3qbk,9-live_bargaining-619,B2,how is the end point calculated again?,1715862392.4790957
m7xcm95f,5,sfscz3mv,9-live_bargaining-614,B2,same,1715862392.5655837
m7xcm95f,20,6nwz387q,9-live_bargaining-619,B1,"A, arent you like ambitious or smth",1715862393.1002471
m7xcm95f,11,l4gotjl7,9-live_bargaining-616,B2,50*,1715862394.4701188
m7xcm95f,34,wmh3d1u0,9-live_bargaining-624,B1,"I have a question, whether should we include four different proposals, like the trI have a question, whether should we include four different proposals, like the trial did. Then we can choose 34 33 33. I dont know if the point will be diifferent",1715862395.7468762
m7xcm95f,4,uz2kh32u,9-live_bargaining-614,B1,well you can also make other proposals,1715862396.97363
m7xcm95f,19,la48qhop,9-live_bargaining-620,B1,no problem,1715862396.9970374
m7xcm95f,9,d4lo3zf6,9-live_bargaining-615,B2,"hahah i'm sorry in the last group we wanted to test if wed be put together again and decided on ""bombo"" as a code word to re recognize each other",1715862397.4285123
m7xcm95f,32,5kr8656h,9-live_bargaining-623,A,now it's a game about whos the fastest,1715862398.4565797
m7xcm95f,4,uz2kh32u,9-live_bargaining-614,B1,:),1715862399.2453012
m7xcm95f,24,j5qn3qbk,9-live_bargaining-619,B2,fr lol,1715862399.606824
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,i'm at UZH doing earth system sciences,1715862403.2317276
m7xcm95f,7,2xw6wott,9-live_bargaining-616,B1,oh tks gd i think they dont us argue or fight in the room,1715862403.833274
m7xcm95f,19,la48qhop,9-live_bargaining-620,B1,other player A's are a lot greedier,1715862404.8846161
m7xcm95f,3,6nh54ceg,9-live_bargaining-613,B2,"biomed engineering, and you?",1715862404.9198046
m7xcm95f,7,2xw6wott,9-live_bargaining-616,B1,hhhh,1715862405.34783
m7xcm95f,18,nlkaxz3o,9-live_bargaining-617,A,final offer,1715862407.3436358
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,you?,1715862412.151763
m7xcm95f,15,ktt5knkc,9-live_bargaining-617,B2,yess i agree with B1,1715862412.9539227
m7xcm95f,12,6e0212tp,9-live_bargaining-615,A,what,1715862414.9095635
m7xcm95f,24,j5qn3qbk,9-live_bargaining-619,B2,but Im not complaining,1715862417.6780064
m7xcm95f,23,08vr2i2p,9-live_bargaining-620,A,I saw 50 25 25 before,1715862417.7519147
m7xcm95f,4,uz2kh32u,9-live_bargaining-614,B1,XD,1715862418.4039454
m7xcm95f,12,6e0212tp,9-live_bargaining-615,A,wow,1715862419.453551
m7xcm95f,1,xhpv93ls,9-live_bargaining-614,A,2 more :),1715862420.6652029
m7xcm95f,8,f6i1zolp,9-live_bargaining-615,B1,hahahhahahhah you are in new group now,1715862420.8814032
m7xcm95f,6,yfbqk3u0,9-live_bargaining-613,A,eth in geophyics,1715862423.0477884
m7xcm95f,19,la48qhop,9-live_bargaining-620,B1,really?,1715862424.0115724
m7xcm95f,33,ltuj7l8u,9-live_bargaining-623,B1,i am sure the people analyzing the data will be very happy that we are having fun ,1715862424.5495844
m7xcm95f,33,ltuj7l8u,9-live_bargaining-623,B1,hahaha,1715862425.685044
m7xcm95f,5,sfscz3mv,9-live_bargaining-614,B2,no way i am accepting 2,1715862425.9075956
m7xcm95f,27,lv2l10fd,9-live_bargaining-621,B2,3 works,1715862426.0639694
m7xcm95f,13,g0slo89x,9-live_bargaining-618,A,this is the benefit that all the customers of BAZZAR OF PLAYER ## enjoy ,1715862426.631033
m7xcm95f,20,6nwz387q,9-live_bargaining-619,B1,who are we to complain,1715862428.0344734
m7xcm95f,19,la48qhop,9-live_bargaining-620,B1,thats savage,1715862428.4191298
m7xcm95f,4,uz2kh32u,9-live_bargaining-614,B1,lmao,1715862430.283337
m7xcm95f,12,6e0212tp,9-live_bargaining-615,A,wowwowwo,1715862432.0052676
m7xcm95f,13,g0slo89x,9-live_bargaining-618,A,no need to overthink it,1715862432.071285
m7xcm95f,3,6nh54ceg,9-live_bargaining-613,B2,oh nice!,1715862433.5755734
m7xcm95f,6,yfbqk3u0,9-live_bargaining-613,A,close to the earth system,1715862433.6712017
m7xcm95f,9,d4lo3zf6,9-live_bargaining-615,B2,hahah yeah just wanted to make sure,1715862434.034732
m7xcm95f,7,2xw6wott,9-live_bargaining-616,B1,*want,1715862434.5281193
m7xcm95f,23,08vr2i2p,9-live_bargaining-620,A,true. haha,1715862435.3432794
m7xcm95f,30,iowjjdnx,9-live_bargaining-621,A,3 is ok,1715862436.7558699
m7xcm95f,21,fns79vh4,9-live_bargaining-619,A,hahah you wanna have this one?,1715862437.3675947
m7xcm95f,20,6nwz387q,9-live_bargaining-619,B1,mere slaves to player A,1715862437.5653706
m7xcm95f,28,r786u409,9-live_bargaining-622,B1,can i ask why?,1715862438.800291
m7xcm95f,11,l4gotjl7,9-live_bargaining-616,B2,also how is the 100 total converted?,1715862439.5241
m7xcm95f,14,196u6lli,9-live_bargaining-617,B1,thanks b2,1715862440.3792887
m7xcm95f,29,tn7aqwzf,9-live_bargaining-622,B2,why ,1715862440.6952825
m7xcm95f,9,d4lo3zf6,9-live_bargaining-615,B2,what do you think about nonbinary people,1715862442.2182899
m7xcm95f,26,qvoffcsq,9-live_bargaining-621,B1,yay,1715862443.7616138
m7xcm95f,12,6e0212tp,9-live_bargaining-615,A,"then i will remember, can I also use it next time",1715862445.228131
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,ahh nice yeah i've got geophysics as a lecture,1715862446.374089
m7xcm95f,13,g0slo89x,9-live_bargaining-618,A,pleasure of doing business and see you on the other side,1715862447.5819986
m7xcm95f,28,r786u409,9-live_bargaining-622,B1,does make zero sense,1715862449.0552402
m7xcm95f,9,d4lo3zf6,9-live_bargaining-615,B2,yeah sure,1715862449.369531
m7xcm95f,17,1lilrmry,9-live_bargaining-618,B2,ur a real husstler my boi,1715862449.8393004
m7xcm95f,7,2xw6wott,9-live_bargaining-616,B1,no idea,1715862450.0790682
m7xcm95f,15,ktt5knkc,9-live_bargaining-617,B2,you are welcome b1,1715862450.687583
m7xcm95f,5,sfscz3mv,9-live_bargaining-614,B2,i proposed the fair one so if A does not agree we can do 30 35 35,1715862451.0028017
m7xcm95f,12,6e0212tp,9-live_bargaining-615,A,hahahaha,1715862453.4121857
m7xcm95f,3,6nh54ceg,9-live_bargaining-613,B2,where are you from?,1715862454.0054853
m7xcm95f,17,1lilrmry,9-live_bargaining-618,B2,keep it up,1715862454.1185777
m7xcm95f,20,6nwz387q,9-live_bargaining-619,B1,i wouldnt mind if master says so,1715862455.1047604
m7xcm95f,31,clb9mrb7,9-live_bargaining-624,A,"I can try, but i don't think there's any difference",1715862456.9449596
m7xcm95f,11,l4gotjl7,9-live_bargaining-616,B2,6.6 + 6.6 + 6.8,1715862458.5472872
m7xcm95f,23,08vr2i2p,9-live_bargaining-620,A,"so at the end, we choose 40 30 30 after the discussion...",1715862459.5256968
m7xcm95f,35,rcu7iixo,9-live_bargaining-624,B2,let have a see,1715862460.3386648
m7xcm95f,32,5kr8656h,9-live_bargaining-623,A,hahaha will they analyze these chats as well?,1715862460.4916775
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,geneva,1715862460.630098
m7xcm95f,20,6nwz387q,9-live_bargaining-619,B1,cause master is always right,1715862463.4325063
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,you?,1715862463.7496305
m7xcm95f,6,yfbqk3u0,9-live_bargaining-613,A,cool,1715862464.685453
m7xcm95f,16,lgc4n3dh,9-live_bargaining-618,B1,Yhh for real,1715862464.6901078
m7xcm95f,18,nlkaxz3o,9-live_bargaining-617,A,nah wont do,1715862466.9642475
m7xcm95f,24,j5qn3qbk,9-live_bargaining-619,B2,sus,1715862467.1160164
m7xcm95f,11,l4gotjl7,9-live_bargaining-616,B2,oh yeah not that diffucult,1715862468.1795728
m7xcm95f,12,6e0212tp,9-live_bargaining-615,A,what is nonbinary people,1715862469.0110123
m7xcm95f,4,uz2kh32u,9-live_bargaining-614,B1,no no lets stick to 34 33 33,1715862469.3132126
m7xcm95f,10,kn00nazp,9-live_bargaining-616,A,The average of your points in 5 rounds,1715862469.3181283
m7xcm95f,9,d4lo3zf6,9-live_bargaining-615,B2,5 minutes is a long time hahah,1715862470.3600664
m7xcm95f,20,6nwz387q,9-live_bargaining-619,B1,master gives dobby food,1715862473.1999903
m7xcm95f,10,kn00nazp,9-live_bargaining-616,A,multiply 0.6,1715862473.9000852
m7xcm95f,34,wmh3d1u0,9-live_bargaining-624,B1,good,1715862474.3739529
m7xcm95f,3,6nh54ceg,9-live_bargaining-613,B2,"Bologna, in italy",1715862475.3483953
m7xcm95f,4,uz2kh32u,9-live_bargaining-614,B1,haha,1715862475.7773523
m7xcm95f,27,lv2l10fd,9-live_bargaining-621,B2,how much are you earning A,1715862475.844174
m7xcm95f,21,fns79vh4,9-live_bargaining-619,A,well then the master has spoken we shall all agree to proposal 2,1715862476.261634
m7xcm95f,33,ltuj7l8u,9-live_bargaining-623,B1,oh i think it is a very important part ,1715862476.272815
m7xcm95f,7,2xw6wott,9-live_bargaining-616,B1,oh yeah,1715862477.686605
m7xcm95f,31,clb9mrb7,9-live_bargaining-624,A,seems like the point is payment * 0.2,1715862480.463621
m7xcm95f,25,hjneoci2,9-live_bargaining-622,A,but why u 2 are getting 35,1715862480.859526
m7xcm95f,24,j5qn3qbk,9-live_bargaining-619,B2,NO,1715862483.2753487
m7xcm95f,36,5zlvsjpa,9-live_bargaining-623,B2,"yea ive optimized the process by keeping my mouse in the right spot so i just need to scroll to tick the first box, meanwhile 2 fingers of my other hand rest on 3 and 4",1715862483.5957837
m7xcm95f,8,f6i1zolp,9-live_bargaining-615,B1,i can use it too hahahha interesting,1715862486.742083
m7xcm95f,1,xhpv93ls,9-live_bargaining-614,A,"okay fine, 1",1715862488.2930048
m7xcm95f,6,yfbqk3u0,9-live_bargaining-613,A,china,1715862488.3326843
m7xcm95f,19,la48qhop,9-live_bargaining-620,B1,"ok damn well i think 40,30,30 is the highest acceptable everything above is just exaggerated",1715862493.6655602
m7xcm95f,9,d4lo3zf6,9-live_bargaining-615,B2,thats a peson who is neither male nor female but identifies as somewhere in between,1715862494.0550482
m7xcm95f,5,sfscz3mv,9-live_bargaining-614,B2,ok,1715862494.6804245
m7xcm95f,24,j5qn3qbk,9-live_bargaining-619,B2,its either 1 or nothing,1715862495.507147
m7xcm95f,13,g0slo89x,9-live_bargaining-618,A,always the best for my customers ,1715862495.994875
m7xcm95f,33,ltuj7l8u,9-live_bargaining-623,B1,hahahahahahaha,1715862497.9349582
m7xcm95f,4,uz2kh32u,9-live_bargaining-614,B1,"but if A wants to ""spice things up"" I would also go with 3 :)",1715862500.5996833
m7xcm95f,3,6nh54ceg,9-live_bargaining-613,B2,i come here just for the master because i do not speak german ahah,1715862500.6594193
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,nice :),1715862500.9165723
m7xcm95f,33,ltuj7l8u,9-live_bargaining-623,B1,the determination,1715862502.5904238
m7xcm95f,17,1lilrmry,9-live_bargaining-618,B2,<3,1715862505.9158611
m7xcm95f,2,6ydcbl9r,9-live_bargaining-613,B1,ahh fair enough,1715862506.6208997
m7xcm95f,26,qvoffcsq,9-live_bargaining-621,B1,they get 40,1715862508.165976
m7xcm95f,9,d4lo3zf6,9-live_bargaining-615,B2,person,1715862509.4859984
m7xcm95f,8,f6i1zolp,9-live_bargaining-615,B1,i think they are just human beings,1715862510.3326101
m7xcm95f,23,08vr2i2p,9-live_bargaining-620,A,I agree that,1715862510.7142434
m7xcm95f,29,tn7aqwzf,9-live_bargaining-622,B2,why not ^^,1715862511.226731
m7xcm95f,8,f6i1zolp,9-live_bargaining-615,B1,yea,1715862514.5494819
m7xcm95f,5,sfscz3mv,9-live_bargaining-614,B2,same hahaha,1715862515.9985847
m7xcm95f,15,ktt5knkc,9-live_bargaining-617,B2,equal share ,1715862516.444483
m7xcm95f,32,5kr8656h,9-live_bargaining-623,A,hahahahahaah i will try this later,1715862516.6737027
m7xcm95f,20,6nwz387q,9-live_bargaining-619,B1,b2 are you alright in your mental brain,1715862516.9337301
m7xcm95f,15,ktt5knkc,9-live_bargaining-617,B2,come on A,1715862519.0600188
m7xcm95f,6,yfbqk3u0,9-live_bargaining-613,A,"ah, i study german this semester",1715862519.4274273
m7xcm95f,22,1r7pqbse,9-live_bargaining-620,B2,me too,1715862519.8190777
m7xcm95f,9,d4lo3zf6,9-live_bargaining-615,B2,welll we all are hahah,1715862520.6300244
m7xcm95f,33,ltuj7l8u,9-live_bargaining-623,B1,it is a fun time to spend my afternoon,1715862520.7502038
m7xcm95f,21,fns79vh4,9-live_bargaining-619,A,ahahah wellwell now you are backing off :)),1715862521.1714935
m7xcm95f,25,hjneoci2,9-live_bargaining-622,A,finee,1715862521.6026306
m7xcm95f,20,6nwz387q,9-live_bargaining-619,B1,no time to rebel,1715862521.6140578
m7xcm95f,1,xhpv93ls,9-live_bargaining-614,A,this is the only time I got A :(,1715862522.0661688
m7xcm95f,10,kn00nazp,9-live_bargaining-616,A,Really not interesting :(,1715862522.257468
m7xcm95f,14,196u6lli,9-live_bargaining-617,B1,exactly,1715862523.9995482
